id;category;title;body;amenities;bathrooms;bedrooms;currency;fee;has_photo;pets_allowed;price;price_display;price_type;square_feet;address;cityname;state;latitude;longitude;source;time
6926;5659914815;housing/rent/apartment;Two BR 3113 E 12th St;This unit is located at 3113 E 12th St, Tulsa, 74104, OKMonthly rental rates range from $1150We have 2 beds units available for rent;null;2;2;USD;No;Thumbnail;Cats,Dogs;1150;$1,150;Monthly;1008;3113 E 12th St;Tulsa;OK;36.1160;-95.9281;RentLingo;1576667508
5791;5664578790;housing/rent/apartment;One BR 6835 W. Mequon Rd.;This unit is located at 6835 W. Mequon Rd., Mequon, 53092, WIMonthly rental rates range from $1500 - $2100We have one - two beds units available for rent Apartment available amenities:-- In-Unit Laundry- Balcony, Deck, Patio- Refrigerator- Fitness facilities- Dishwasher- A/c- Sheltered parking- Storage;Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,Storage;1;1;USD;No;Thumbnail;Cats,Dogs;1500;$1,500;Monthly;882;6835 W Mequon Road;Mequon;WI;43.2286;-87.9668;RentLingo;1577015681
6755;5664578202;housing/rent/apartment;Two BR Jefferson Crossing;This unit is located at Jefferson Crossing, Kokomo, 46901, INMonthly rental rates range from $705 - $780We have two - three beds units available for rent Apartment available amenities:-- On-Site Laundry- Surface Parking- Refrigerator- A/c- Cloths washer and drier Connections- Handicapped access- Water Included- Balcony, Deck, Patio;Clubhouse,Parking,Patio/Deck,Playground,Refrigerator;1;2;USD;No;Thumbnail;Cats,Dogs;705;$705;Monthly;996;null;Kokomo;IN;40.4738;-86.1409;RentLingo;1577015626
1906;5668613300;housing/rent/apartment;One BR 1250 Powder Springs Road Sw;This unit is located at 1250 Powder Springs Road Sw, Marietta, 30064, GAMonthly rental rates range from $963 - $1225We have one - three beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;963;$963;Monthly;600;1250 Powder Springs Rd SW;Marietta;GA;33.9649;-84.5107;RentLingo;1577358529
173;5668620590;housing/rent/apartment;One BR Norton Ave;This unit is located at Norton Ave, Coatesville, 19320, PAMonthly rental rates range from $575We have 1 beds units available for rent Apartment features include:-- Furnished;null;1;1;USD;No;Thumbnail;None;575;$575;Monthly;250;null;Coatesville;PA;39.9849;-75.8127;RentLingo;1577359007
9840;5668626803;housing/rent/apartment;Four BR 15 Carisbrook Drive;This unit is located at fifteen Carisbrook Drive, Orinda, 94563, CAMonthly rental rates range from $4750We have 4 beds units available for rent;Refrigerator;3;4;USD;No;Thumbnail;Cats,Dogs;4750;$4,750;Monthly;2605;15 Carisbrook Dr;Orinda;CA;37.8808;-122.1757;RentLingo;1577359406
6467;5668627347;housing/rent/apartment;Two BR 3318 Forestwood Dr;This unit is located at 3318 Forestwood Dr, Bryan, 77801, TXMonthly rental rates range from $749We have 2 beds units available for rent;null;1.5;2;USD;No;Thumbnail;Cats,Dogs;749;$749;Monthly;950;3318 Forestwood Drive;Bryan;TX;30.7084;-96.3470;RentLingo;1577359454
4724;5668632656;housing/rent/apartment;One BR 720 S Plaza Way;This unit is located at 720 S Plaza Way, Mendota Heights, 55120, MNMonthly rental rates range from $1525 - $2295We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;1525;$1,525;Monthly;790;720 S Plaza Way;Mendota Heights;MN;44.8893;-93.1153;RentLingo;1577359853
5813;5664576586;housing/rent/apartment;One BR 614 North 1st Street;This unit is located at 614 North first Street, Minneapolis, 55401, MNMonthly rental rates range from $1525We have 1 beds units available for rent Apartment available amenities:-- On Bus Line- Controlled Access- In-Unit Laundry- Refrigerator- On-Site Laundry- Heat Included- Dishwasher- Water Included;Cable or Satellite,Dishwasher,Elevator,Parking,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;1525;$1,525;Monthly;885;614 North 1st St;Minneapolis;MN;44.9855;-93.3023;RentLingo;1577015486
4682;5668619797;housing/rent/apartment;One BR 55 W. Clifton Ave.;This unit is located at 55 W. Clifton Ave., Sioux City, 51104, IAMonthly rental rates range from $700 - $1000We have one - three beds units available for rent Apartment features include:-- Sheltered parking- Fitness facilities- Controlled Access- Surface Parking- Heat Included- Storage- On-Site Laundry- A-c;Cable or Satellite,Clubhouse,Elevator,Garbage Disposal,Gated,Parking,Pool,Refrigerator,Storage,View;1;1;USD;No;Thumbnail;Cats,Dogs;700;$700;Monthly;785;55 W Clifton Avenue;Sioux City;IA;42.5018;-96.3886;RentLingo;1577358953
803;5508822482;housing/rent/apartment;Super Cute! Apartment for Rent. $785/mo;Welcome home to Canyon Creek Apartments in Dallas, Texas! Enjoy our peaceful and secluded, wooded setting far away from the urban hustle, yet close to the heart of city convenience. Residents love our mature, beautiful trees, dazzling swimming pool and ct. yard. Our beautifully appointed and spacious apartment homes are accented with luxurious amenities! Community Amenities Apartment Amenities. Ok for pets, Max weight 40 pound each, 1 time $300 Comments: Pet Friendly. Pet is due per pet and is no-refund. Restrictions: Breed and Weight restrictions apply. More units available: one Bd / 1 Bedrooms 575 sq. feet for $860/mo | one Bd / 1 Bedrooms 515 square feet for $820/mo | one Bd / 1 Bedrooms 550 sq. feet for $825/mo | one Bd / 1 Bedrooms 575 sq-ft for $875/mo | one Bd / 1 Bedrooms 515 square ft for $810/mo | one Bd / 1 Bedrooms 550 sq. feet for $835/mo | one Bd / 1 Bedrooms 717 square feet for $995/mo | one Bd / 1 Bedrooms 717 square feet for $920/mo | one Bd / 1 Bedrooms 550 sq.;Pool;1;1;USD;No;Thumbnail;Cats,Dogs;785;$785;Monthly;477;null;Dallas;TX;32.9012;-96.7916;RentDigs.com;1568755286
6211;5653561964;housing/rent/apartment;Two BR 2104 University Ave;This unit is located at 2104 University Ave, Madison, 53726, WIMonthly rental rates range from $1375We have 2 beds units available for rent Apartment available amenities:-- Surface Parking- Refrigerator- Electric Included- On-Site Laundry- Heat Included- Storage- Wooden floors- Dishwasher;Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator,Storage;1;2;USD;No;Thumbnail;Cats;1375;$1,375;Monthly;925;2104 University Avenue;Madison;WI;43.0724;-89.4003;RentLingo;1576322076
5839;5509005826;housing/rent/apartment;Two BR Apartment - Large & Bright. 2 Car Garage!;Square footage: 890 sq. feet, unit number: W410-46-0075. Super location Less than five Minutes to Downtown Silver Spring! one Block to Beautiful Sligo Creek Park Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Electric, Gas. Parking Information: You'll find us unique because we have a LOT of free parking for you and your guests! Our ample surface lots have unreserved spaces. Residents must display a current community issued times. We issue one permit/leaseholder licensed driver. Visitors may park anywhere on-site, but they must display a current community issued times. More units available: 0 Bd / 1 Bedrooms 390 sq-ft for $1,310/mo | one Bd / 1 Bedrooms 670 square feet for $1,348/mo | two Bd / 1 Bedrooms 890 square ft for $1,668/mo | one Bd / 1 Bedrooms 740 square ft for $1,487/mo | one Bd / 1 Bedrooms 670 sq.;Parking;1;2;USD;No;Thumbnail;null;1708;$1,708;Monthly;890;null;Silver Spring;MD;39.0201;-77.0113;RentDigs.com;1568766887
400;5664571831;housing/rent/apartment;One BR Bonsai Court;This unit is located at Bonsai Court, San Rafael, 93903, CAMonthly rental rates range from $1415We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;None;1415;$1,415;Monthly;400;null;San Rafael;CA;37.9917;-122.5247;RentLingo;1577015122
7458;5668635331;housing/rent/apartment;Two BR 4021 W. Palmetto St;This unit is located at 4021 W. Palmetto St, Florence, 29501, SCMonthly rental rates range from $1950We have 2 beds units available for rent;null;2;2;USD;No;Thumbnail;Cats,Dogs;1950;$1,950;Monthly;1100;4021 W Palmetto St;Florence;SC;34.1751;-79.7643;RentLingo;1577360038
9925;5668626643;housing/rent/apartment;Four BR 1922 W 36th Ave;This unit is located at 1922 W 36th Ave, Denver, 80211, COMonthly rental rates range from $5200We have 4 beds units available for rent;null;4;4;USD;No;Thumbnail;None;5200;$5,200;Monthly;3127;1922 W 36th Avenue;Denver;CO;39.7360;-104.9819;RentLingo;1577359389
6326;5509185602;housing/rent/apartment;Gorgeous Norman, Two BR, Two BA;Square footage: 939 square ft, unit number: 214. Welcome to. Apartments, coming Summer 2017! You will enjoy the upscale and inviting atmosphere of our brand new community, located in a highly walkable area of Norman, Oklahoma. We are proud to offer the "Live-Work-Play" lifestyle to our residents as we provide a unique living experience in a quiet setting. Apartments offers beautiful studio, one, two, and three beds apartments, featuring spacious living areas with faux-hardwood floors and 9 foot ceilings, gourmet kitchens with energy-efficient appliances, designer lighting, generous storage area, private patios and a full-size washer dryer in every unit! Apartments offers a variety of luxurious indoor and outdoor amenities to make sure you enjoy your time here with us! Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities: Renter responsible for all utilities. Pet restrictions: We welcome up to two pets per apartment home.;Parking,Storage,Washer Dryer,Wood Floors;2;2;USD;No;Yes;Cats,Dogs;1350;$1,350;Monthly;939;null;Norman;OK;35.2505;-97.4596;RentDigs.com;1568778426
1664;5668609648;housing/rent/apartment;One BR 4522 Sylvanfield Dr;Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.Northchase Village is a colorful, distinctive community with nice amenities. The exteriors are designed to almost look like New England Beach houses.;Patio/Deck,Pool;1;1;USD;No;Thumbnail;Cats,Dogs;749;$749;Monthly;577;4522 Sylvanfield Drive;Houston;TX;29.7714;-95.4343;RentLingo;1577358281
2632;5668614345;housing/rent/apartment;One BR 1855 Shoshone Drive;This unit is located at 1855 Shoshone Drive, Lafayette, 47909, INMonthly rental rates range from $620 - $650We have one - two beds units available for rent Apartment features include:-- Dishwasher- Walk in Closets- Refrigerator- On-Site Laundry- Pool- Trash Removal Included- Water Included- On Bus Line;Cable or Satellite,Dishwasher,Playground,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;620;$620;Monthly;650;1855 Shoshone Dr;Lafayette;IN;40.3613;-86.9005;RentLingo;1577358597
4279;5508949763;housing/rent/apartment;$1,380/mo - come and see this one.;BRAND NEW Apartment Homes in the desirable Watermark area of Horizons West in Winter Garden! Adjacent to Disney, with convenient access to Hamlin, Windermere, and Winter Garden Village. From lavish, sun-drenched mornings to cozy evenings surrounded by charming landscapes and a lively community, an exclusive Sonoma Hills apartment is designed for you to grow, relax, and be yourself. Timeless and bold, the rustic chic architectural designs of our luxurious one, two, and three beds apartments evoke an welcoming, homey sentiment. Through French doors overlooking the pool, the Hills is 1 where life and play are framed with balance, individuality, and opportunity. As soon as you arrive, you'll discover naturally warm, uplifting colors and abundant, family and pets allowed green spaces, fusing a sense of small-town neighborliness, big-city inspiration, and healthy living.;Pool;1;1;USD;No;Thumbnail;null;1380;$1,380;Monthly;752;null;Winter Garden;FL;28.5335;-81.5918;RentDigs.com;1568763265
424;5668625444;housing/rent/apartment;Studio apartment 3801 Spring Garden Street;This unit is located at 3801 Spring Garden Street, Philadelphia, 19104, PAMonthly rental rates range from $1000We have studio - 1 beds units available for rent Apartment features include:-- Refrigerator- Dishwasher- Living Room- A/c- On-Site Laundry- Surface Parking- Carpet- Balcony, Deck, Patio;Cable or Satellite,Dishwasher,Elevator,Parking,Patio/Deck,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;1000;$1,000;Monthly;400;3801 Spring Garden St;Philadelphia;PA;40.0054;-75.1415;RentLingo;1577359315
5785;5654426606;housing/rent/apartment;Charming 2 BR, 1.50 BA. Single Car Garage!;Square footage: 880 square feet, unit number: D16. YOUR IN LA: Looking for a luxurious Omaha apartment that you can afford and grounds you can appreciate Stop your search. Apartments offers Omahas best value in apartment living in a tranquil residential setting. Located just off Las primary arterial corridor, 84th, Apartments provides easy commutes to major employers including Ameritrade, Info USA and Offutt Air Force Base. After work, enjoy s lushly landscaped courtyards and spacious apartment plans. Barbecue grills and picnic tables, sand volleyball, and a new spa-pool make apartment carefree and relaxed. The apartment community boasts controlled access entry, garages, brick exteriors and well designed plans. Income Requirement: Must have 3. 5x the rent in total household income before taxes, include income from all adults. Utilities included: Trash. Additional Fees: $42/month amenity fee. Pet restrictions: No Aggressive Breeds, 50 lb Max.;Parking,Pool;1.5;2;USD;No;Thumbnail;null;770;$770;Monthly;880;null;La Vista;NE;41.1765;-96.0829;ListedBuy;1576359478
2504;5508777423;housing/rent/apartment;Attractive One BR, One BA;Square footage: 649 square ft, unit number: 5013. Aire offers the ideal Sarasota apartment. found in the heart of the University area, yet secluded from the hustle and bustle of everyday life. Our extraordinary community, located in the Palm Aire Country Club, features beautifully landscaped grounds, incredible views along our two lakes, and charming low country architecture. From maintenance requests to community parties, our amazing staff is here to support our residents needs. Our staff provides around-the-clock, exceptional service to ensure our residents have the best experience possible. Choose from one, two, and three beds plans. Ready for a personal tour our leasing center today and our friendly staff will show you why we feel you should make Aire your home. Pets - Max two allowed, Max weight 45 pound each Comments: two pets per unit limit, 45 lb weight limit, 2 feet.;AC,Dishwasher,Pool;1;1;USD;No;Thumbnail;null;1075;$1,075;Monthly;649;null;Sarasota;FL;27.4081;-82.5233;RentDigs.com;1568751772
497;5668613910;housing/rent/apartment;Studio apartment 9190 Richmond Highway;This unit is located at 9190 Richmond Highway, Fort Belvoir, 22060, VAMonthly rental rates range from $1450 - $1615We have studio - 2 beds units available for rent Apartment features include:-- Fitness facilities- Sheltered parking- Pool- On-Site Laundry- On Bus Line;Parking,Pool;1;2;USD;No;Thumbnail;Cats,Dogs;1450;$1,450;Monthly;410;9190 Richmond Hwy;Fort Belvoir;VA;38.7128;-77.1561;RentLingo;1577358563
759;5668618456;housing/rent/apartment;Studio apartment 234 Marsteller St.;This unit is located at 234 Marsteller St., West Lafayette, 47906, INMonthly rental rates range from $1100We have studio units available for rent Apartment features include:-- Microwave- Refrigerator- Range / Oven- Ac- In-Unit Laundry- Balcony, Deck, Patio- Dishwasher- Public Transportation;Cable or Satellite,Dishwasher,Internet Access,Parking,Patio/Deck,Refrigerator;1;0;USD;No;Thumbnail;Cats;1100;$1,100;Monthly;469;234 Marsteller St;West Lafayette;IN;40.4969;-86.9659;RentLingo;1577358858
1543;5668625103;housing/rent/apartment;Studio apartment 5102 Silvertree Run;This unit is located at 5102 Silvertree Run, Madison, 53705, WIMonthly rental rates range from $1305 - $1400We have studio - 1 beds units available for rent Apartment features include:-- Internet Included- Fitness facilities- Den- Balcony, Deck, Patio- Air conditioned- Storage- Dishwasher- Controlled Access;Clubhouse,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,Storage;1;1;USD;No;Thumbnail;Cats,Dogs;1305;$1,305;Monthly;564;5102 Silvertree Run;Madison;WI;43.0724;-89.4003;RentLingo;1577359293
8792;5509277311;housing/rent/apartment;Three BR - Glen Park Apartment Homes in Smyrna.;Square footage: 1402 square ft, unit number: 00415. GA offer large, spacious one, two, 3 and 4 beds apartments. Just minutes away from schools, universities, restaurants, shopping, and more, our community proudly offers a list of amenities including: garages, a state-of-the-art children's play area, 2 pools, sand volleyball pit, basketball & tennis courts, a playing field and a picnic pavilion. Our community center features a library/study room with books, movies, and computers for our students and residents to enjoy. Planned activities for all ages groups, including students and families, makes our close-knit community an exceptional to live. We are also within miles of major employers in the Smyrna area, including: IBM, United Distributors, the City of Smyrna. Richards Company, Home Depot, and more. Experience excellent service and a premium rental experience from a community recognized as a 'Top Rated Apartment Community' 3 yrs in a row!today for a tour.;Basketball,Gym,Playground,Pool,Tennis;2;3;USD;No;Thumbnail;Cats,Dogs;1419;$1,419;Monthly;1402;null;Smyrna;GA;33.8614;-84.5382;RentDigs.com;1568782665
6369;5668627985;housing/rent/apartment;Two BR 900 Babcock Rd;This unit is located at 900 Babcock Rd, San Antonio, 78201, TXMonthly rental rates range from $1100We have 2 beds units available for rent;null;1.5;2;USD;No;Thumbnail;Cats,Dogs;1100;$1,100;Monthly;944;900 Babcock Road;San Antonio;TX;29.4624;-98.5253;RentLingo;1577359508
5104;5664578355;housing/rent/apartment;Two BR 1522 Delaware Avenue;This unit is located at 1522 Delaware Avenue, Ames, 50014, IAMonthly rental rates range from $700We have 2 beds units available for rent Apartment available amenities:-- Washer dryer Connections- Dishwasher;Dishwasher;1;2;USD;No;Thumbnail;None;700;$700;Monthly;814;1522 Delaware Ave;Ames;IA;42.0259;-93.6516;RentLingo;1577015643
6244;5668635443;housing/rent/apartment;Two BR 117 Alder Ave SE;This unit is located at 117 Alder Ave SE, Fort Walton Beach, 32548, FLMonthly rental rates range from $1200We have 2 beds units available for rent;null;1.5;2;USD;No;Thumbnail;None;1200;$1,200;Monthly;930;117 Alder Avenue SE;Fort Walton Beach;FL;30.4348;-86.6208;RentLingo;1577360043
3263;5664579854;housing/rent/apartment;One BR 103 Dinadan Drive;This unit is located at 103 Dinadan Drive, Charlotte, 28217, NCMonthly rental rates range from $719 - $981We have one - three beds units available for rent Apartment available amenities:-- Water Included- Surface Parking- On-Site Laundry- Balcony, Deck, Patio- Refrigerator- Washer dryer Connections- Pool- Trash Removal Included;Clubhouse,Parking,Patio/Deck,Playground,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;719;$719;Monthly;696;103 Dinadan Dr;Charlotte;NC;35.2016;-80.8124;RentLingo;1577015779
7855;5508881422;housing/rent/apartment;Two BR, Two BA, safe neighborhood;Come and experience Amelia Station, luxurious apartments in Clayton NC, where you are free to be yourself. Our Clayton Apartments are less than three miles away from Interstate 40 with easy access to Raleigh, NC, and our convenient location off of Amelia Church and NC 42 allows for direct access to the new state-of-the-art Johnston Medical Center-Clayton & Clayton Community Center. Come home to luxurious living. Relax while soaking in the sun by the zero-entry luxurious pool. Meet new outdoor grilling pavilion & pool side entertainment. Enjoy sipping your morning coffee from the complimentary coffee station in our resident club room, which includes billiards and a fully equipped professional center. Amelia Station is proud to be pet-friendly offering a leash free Bark Park and plenty of room to walk your dog.;AC,Cable or Satellite,Gym,Internet Access,Parking,Patio/Deck,Playground,Pool,Storage,Washer Dryer,Wood Floors;2;2;USD;No;Thumbnail;Cats,Dogs;1179;$1,179;Monthly;1154;null;Clayton;NC;35.6101;-78.4715;RentDigs.com;1568759319
2195;5668614814;housing/rent/apartment;Studio apartment 500 Ne Horizon Drive;This unit is located at 500 Ne Horizon Drive, Waukee, 50263, IAMonthly rental rates range from $810 - $1215We have studio - 3 beds units available for rent Apartment features include:-- Fitness facilities- Balcony, Deck, Patio- Garbage Disposal- In-Unit Laundry- Pool- Refrigerator- Controlled Access- Dishwasher;Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,TV;1;3;USD;No;Thumbnail;Cats,Dogs;810;$810;Monthly;623;500 NE Horizon Dr;Waukee;IA;41.6013;-93.8697;RentLingo;1577358631
192;5664577215;housing/rent/apartment;One BR E. Elgin St.;This unit is located at E. Elgin St., Gilbert, 85295, AZMonthly rental rates range from $900We have 1 beds units available for rent Apartment available amenities:-- Furnished- Pool;Pool;1;1;USD;No;Thumbnail;None;900;$900;Monthly;275;null;Gilbert;AZ;33.3423;-111.7755;RentLingo;1577015539
1923;5668637901;housing/rent/apartment;One BR 305 N. 6th Street;This unit is located at 305 N. sixth Street, Cheney, 99004, WAMonthly rental rates range from $825We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;None;825;$825;Monthly;600;305 N 6th St;Cheney;WA;47.4394;-117.6274;RentLingo;1577360188
3975;5509075964;housing/rent/apartment;Apartment only for $1,204/mo. You Can Stop Looking Now. Parking Available!;Between the fast urban pace of downtown Raleigh and you'll find , a brand-new community that perfectly blends state of the art convenience and timeless style. Inside each apartment, residents can expect a curated assortment of interior features that include hardwood-inspired flooring, and customized kitchens with designer appliances. Have a closer brand-new Raleigh apartments 1 and 2 beds floor plans, the Flats have a sleek polish that makes furnishing and decorating a simple task. The smooth wood-style floors complement the gourmet kitchens, and the huge windows bring in plenty of sunshine throughout the day. Your kitchen will have granite counters and an urban cabinet system with frosted glass accents and soft-close drawers. After you wind down. the rest of your neighbors outside for a late night swim in the saltwater swimming pool. For an intense workout, visit the state-of-the-art. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults.;Parking,Pool,Storage;1;1;USD;No;Yes;null;1204;$1,204;Monthly;738;null;Raleigh;NC;35.8079;-78.6466;RentDigs.com;1568772076
6683;5509261059;housing/rent/apartment;One BR Apartment - Located in one of Ewing's most beautiful neighborhoods.;Delaware Heights offers you apartment living in a peaceful, scenic community. Choose from our spacious 1 beds, one beds luxurious many with finished basements and 2 beds duplexes. Located five minutes from Trenton and ten minutes from New Hope and Princeton with immediate access to Interstate 95. Unit sizes range up to 2, 000 ft. Visit Delaware Heights today and see why we are the best for less! There is a $300 No-refund Pet. $50 per month. More units available: two Bd / 1.5 Bedrooms 2,000 square ft for $1,550/mo | two Bd / 1.5 Bedrooms 1,280 square feet for $1,615/mo | one Bd / 1.5 Bedrooms 1,700 sq. feet for $1,385/mo | one Bd / 1.5 Bedrooms 1,300 sq-ft for $1,330/mo;null;1;1;USD;No;Yes;null;1185;$1,185;Monthly;980;null;Trenton;NJ;40.2206;-74.7174;RentDigs.com;1568781621
3518;5668631233;housing/rent/apartment;One BR 8818 TRAVIS HILLS DRIVE;This unit is located at 8818 TRAVIS HILLS DRIVE, Austin, 78735, TXMonthly rental rates range from $1099 - $1842We have one - three beds units available for rent;AC,Gym,Parking,Pool;1;1;USD;No;Thumbnail;None;1099;$1,099;Monthly;704;8818 Travis Hills Dr;Austin;TX;30.3054;-97.7497;RentLingo;1577359745
7230;5664596862;housing/rent/apartment;Two BR 1025 Island Ave #504 - Fahrenheit 504;This unit is located at 1025 Island Ave #504 - Fahrenheit 504, San Diego, 92101, CAMonthly rental rates range from $2900We have 2 beds units available for rent;null;2;2;USD;No;Thumbnail;Cats;2900;$2,900;Monthly;1060;1025 Island Avenue #504  Fahrenheit 504;San Diego;CA;32.7876;-117.1265;RentLingo;1577017027
791;5668630800;housing/rent/apartment;Studio apartment 14233 THE LAKES BLVD;This unit is located at 14233 THE LAKES BLVD, Pflugerville, 78660, TXMonthly rental rates range from $901 - $1393We have studio - 2 beds units available for rent;null;1;2;USD;No;Thumbnail;None;901;$901;Monthly;475;14233 The Lakes Boulevard;Pflugerville;TX;30.4433;-97.6282;RentLingo;1577359719
4704;5508971786;housing/rent/apartment;Outstanding Opportunity To Live At The Dallas City Club. $897/mo;Preston Villas invites you to experience a unique style of prestigious Collin County location. Close to exemplary schools in the Plano school district, you ll also enjoy close proximity to various shopping amenities and easy access to major highways and bus lines. Our beautiful apartment homes feature spacious and airy interiors that will accommodate your design plans. Some villa-style apartments are also All of our apartment homes boast large balconies, walk-in closets in all bedrooms, choice of separate dedicated dining area room or breakfast bar, cloths washer and drier connections, linen closets and access to sheltered parking. Living in the city should not mean giving up on outdoors activities. Enjoy our well-manicured park to walk your dog, stay in shape on the tennis or better yet, make dinner in our barbecue grill area! Our pool is a hit on those days when you want to catch some rays or simply unwind in our lounge area.;AC,Cable or Satellite,Dishwasher,Fireplace,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Tennis,Washer Dryer;1;1;USD;No;Thumbnail;Cats,Dogs;897;$897;Monthly;788;null;Dallas;TX;32.9954;-96.7849;RentDigs.com;1568764611
5647;5668638880;housing/rent/apartment;One BR 5555 Bonner Ave.;This unit is located at 5555 Bonner Ave., North Hollywood, 91601, CAMonthly rental rates range from $2516 - $2935We have one - two beds units available for rent;null;1.5;1;USD;No;Thumbnail;Cats,Dogs;2516;$2,516;Monthly;865;5555 Bonner Avenue;North Hollywood;CA;34.1881;-118.3905;RentLingo;1577360270
5571;5668614802;housing/rent/apartment;One BR 1225 West 1000 South;This unit is located at 1225 West 1000 South, Orem, 84058, UTMonthly rental rates range from $1116 - $1304We have one - two beds units available for rent Apartment features include:-- Fitness facilities- In-Unit Laundry- A/c- Storage- Balcony, Deck, Patio- Sheltered parking- Surface Parking- Dishwasher;Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,TV;1;1;USD;No;Thumbnail;Cats,Dogs;1116;$1,116;Monthly;854;1225 West 1000 South;Orem;UT;40.3012;-111.6907;RentLingo;1577358630
2362;5664583686;housing/rent/apartment;One BR 6407 Springdale Road;This unit is located at 6407 Springdale Road, Austin, 78723, TXMonthly rental rates range from $865 - $1135We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;865;$865;Monthly;636;6407 Springdale Rd;Austin;TX;30.3054;-97.7497;RentLingo;1577016117
1890;5668612341;housing/rent/apartment;One BR 3601 Andrews Highway;This unit is located at 3601 Andrews Highway, Midland, 79703, TXMonthly rental rates range from $1055 - $1335We have one - two beds units available for rent Apartment features include:-- Washer/dryer Connections- Balcony, Deck, Patio- On-Site Laundry- Dishwasher- Refrigerator- Sheltered parking- Surface Parking- Fireplace;Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;1055;$1,055;Monthly;600;3601 Andrews Hwy;Midland;TX;32.0057;-102.1036;RentLingo;1577358477
4116;5668622824;housing/rent/apartment;One BR 2600 Executive Dr, ,;This unit is located at 2600 Executive Dr, ,, Venice, 34292, FLMonthly rental rates range from $1300 - $1995We have one - three beds units available for rent Apartment features include:-- In-Unit Laundry- Balcony, Deck, Patio- A/c- Refrigerator- Dishwasher- Living Room- Pool- Storage;Cable or Satellite,Clubhouse,Dishwasher,Patio/Deck,Pool,Refrigerator,Storage;1;1;USD;No;Thumbnail;Cats,Dogs;1300;$1,300;Monthly;749;2600 Executive Drive;Venice;FL;27.0717;-82.3833;RentLingo;1577359139
9273;5639933924;housing/rent/apartment;2 BR in Charlottesville VA 22902;The Michie Building, a up-to-date printing factory, is a sought after address for its historical info. Its convenient location makes for an effortless commute to the Downtown Mall with its many restaurants, bars, and shops. This unit showcases the building's authentic character with enormous windows, soaring ceiling heights, exposed ductwork. 2 bedrooms/1 baths 1675 square ft Rent $2600 Available February. 1, 2020 2nd floor of Historic Michie Building Steps from the Downtown Pedestrian Mall Wooden floors throughout Central air conditioning Track lighting Vaulted ceilings and exposed duct work Massive living space Massive windows with city and mountain views Window blinds Skylights throughout the unit Built in closets and shelving Ample modern white kitchen cabinetry Additional pantry Corian countertops and a pass through to living space Double sink , dishwasher, stove;AC,Dishwasher,Refrigerator,Storage,View,Wood Floors;1;2;USD;No;Thumbnail;null;2600;$2,600;Monthly;1675;null;Charlottesville;VA;38.0410;-78.4898;ListedBuy;1575506883
386;5668631549;housing/rent/apartment;Studio apartment 3505 SOUTH LAMAR;This unit is located at 3505 SOUTH LAMAR, Austin, 78704, TXMonthly rental rates range from $1005 - $1725We have studio - 2 beds units available for rent;Patio/Deck,Wood Floors;1;2;USD;No;Thumbnail;None;1005;$1,005;Monthly;398;3505 South Lamar;Austin;TX;30.3054;-97.7497;RentLingo;1577359762
9579;5668629755;housing/rent/apartment;Five BR 1933 Placer Dr;This unit is located at 1933 Placer Dr, San Leandro, 94578, CAMonthly rental rates range from $3400We have 5 beds units available for rent;null;1.5;5;USD;No;Thumbnail;None;3400;$3,400;Monthly;2000;1933 Placer Drive;San Leandro;CA;37.7078;-122.1435;RentLingo;1577359644
25;5664574105;housing/rent/apartment;One BR Herons Path Pl;This unit is located at Herons Path Pl, Riverview, 33578, FLMonthly rental rates range from $750We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;None;750;$750;Monthly;215;null;Riverview;FL;27.8492;-82.3155;RentLingo;1577015260
